,Region,Category,Subcategory,Id,Name,pinyin,Score,IG_link,Google_link
42,118,台式/小吃,水餃,ChIJTUKchS6qQjQRSCFKS6Z_VSI,八方雲集(師院店),bā fāng yún jí ( shī yuàn diàn ) ,3.5206498863086884,https://www.instagram.com/explore/locations/2167981/,https://maps.google.com/?cid=2474023922514403656
101,118,日式料理,拉麵,ChIJLfGCFyyqQjQRPqAF3WRg2uQ,元日本拉麵,yuán rì běn lā miàn ,3.5165037118970757,https://www.instagram.com/explore/locations/732461523600544/,https://maps.google.com/?cid=16490598971891621950
177,wenzhou,飲料/甜點,飲料,ChIJU81LuSCpQjQR3gYkJkfD-8g,阿二冰茶,ā èr bīng chá ,3.4261448977758846,https://www.instagram.com/explore/locations/759300824215642/-/,https://maps.google.com/?cid=14482383737089951454
108,118,素食/健康,素食,ChIJidZISSmqQjQR9VAOj3BbUpY,青山素食館,qīng shān sù shí guǎn ,3.372758968746318,None,https://maps.google.com/?cid=10831820592774009077
123,gongguan,速食,速食,ChIJZ3dYjCeqQjQR4oYu4Y0hbWI,摩斯漢堡台大小福店,mó sī hàn bǎo tái dà xiǎo fú diàn ,3.341505819283335,None,https://maps.google.com/?cid=7092361881430427362
79,118,台式/小吃,滷味,ChIJTzO0gy6qQjQR4DQelz_4fX8,桂師傅滷味科技大樓,guì shī fù lǔ wèi kē jì dà lóu ,3.283083356138985,None,https://maps.google.com/?cid=9186771766907647200
210,gongguan,台式/小吃,水餃,ChIJoVQ9-oqpQjQRuuracm_WZtw,陳師傅全麥手工水餃,chén shī fù quán mài shǒu gōng shuǐ jiǎo ,3.228978278568358,None,https://maps.google.com/?cid=15881616910125296314
9,118,日式料理,咖哩,ChIJIeDdzC6qQjQRNSWr3s9zET0,靚咖哩,jìng kā lī ,3.1921271029707694,https://www.instagram.com/explore/locations/72586/,https://maps.google.com/?cid=4400425647548867893
89,118,台式/小吃,便當,ChIJk84eci2qQjQRMXxM0CPARkM,赤崁樓排骨便當,chì kàn lóu pái gǔ biàn dāng ,3.084753851094824,None,https://maps.google.com/?cid=4847773308961979441
215,wenzhou,台式/小吃,小吃,ChIJ-3t7q4-pQjQRXJ4frUp_Paw,雞肉麵,jī ròu miàn ,3.0568895779266008,None,https://maps.google.com/?cid=12411216106811792988
371,gongguan,台式/小吃,便當,ChIJLwZF5WCpQjQRFOr1RyV9DcY,泰國密汁便當,tài guó mì zhī biàn dāng ,3.0434692623319144,None,https://maps.google.com/?cid=14271200393281530388
83,118,台式/小吃,鹹酥雞,ChIJMaLuhS6qQjQRwImwU5HwABs,景美阿郎鹽酥雞,jǐng měi ā láng yán sū jī ,3.039548577098784,None,https://maps.google.com/?cid=1945819545989056960
4,118,西式/美式,義大利麵,ChIJu1lFmSuqQjQRk53G7FFCMNo,29號館義大利麵,29 hào guǎn yì dà lì miàn ,2.8758018202773155,None,https://maps.google.com/?cid=15722139218782625171
50,118,台式/小吃,水餃,ChIJI-YNQSqqQjQRAePATo68ZIc,八方雲集,bā fāng yún jí ,2.8454570371500836,https://www.instagram.com/explore/locations/5920993/,https://maps.google.com/?cid=9756130012183978753
57,118,台式/小吃,小吃,ChIJDVyx3C-qQjQR-C1DNclARJk,大福小吃店,dà fú xiǎo chī diàn ,2.7578867315163875,None,https://maps.google.com/?cid=11044023419145498104
308,gongguan,素食/健康,低GI,ChIJu4qIP0epQjQRRbcJFrcHVrs,MissEnergy能量小姐,MissEnergy néng liàng xiǎo jiě ,2.3845522819674008,None,https://maps.google.com/?cid=13498985416019785541
330,gongguan,素食/健康,素食,ChIJLZVZNNapQjQR5yY748Vr6cA,素食麵線羹,sù shí miàn xiàn gēng ,2.3824879581265863,None,https://maps.google.com/?cid=13900760222520780519
97,118,西式/美式,早午餐,ChIJk50Mli2qQjQRbbpjTegxdGU,亞果早午廚坊,yà guǒ zǎo wǔ chú fāng ,2.3824879581265863,None,https://maps.google.com/?cid=7310522968929712749
46,118,台式/小吃,水餃,ChIJf4iYUX-rQjQRU21WcJ9oyjk,五花馬水餃館臺大店,wǔ huā mǎ shuǐ jiǎo guǎn tái dà diàn ,2.3824879581265863,None,https://maps.google.com/?cid=4164255839451245907
91,118,台式/小吃,便當,ChIJR9AvlymqQjQRUCLBgUoNnq4,翁包子快餐便當,wēng bāo zi kuài cān biàn dāng ,2.3824879581265863,None,https://maps.google.com/?cid=12582509022575403600
21,118,飲料/甜點,冰品,ChIJveJFkS2qQjQRplS6S5rj-Vg,IDea創意食坊,IDea chuàng yì shí fāng ,2.3824879581265863,None,https://maps.google.com/?cid=6411405796373583014
52,118,台式/小吃,水餃,ChIJWR0uvS2qQjQRO6q5alhIOz0,成功水餃店,chéng gōng shuǐ jiǎo diàn ,2.3824879581265863,None,https://maps.google.com/?cid=4412199804524407355
240,gongguan,日式料理,日式料理,ChIJ0z6TUYmpQjQR4H4LvJsT1I4,蓮花日式料理,lián huā rì shì liào lǐ ,2.3824879581265863,None,https://maps.google.com/?cid=10291872608044154592
294,wenzhou,台式/小吃,便當,ChIJ18uriYWpQjQRNjvDsq3EwPQ,5252便當,5252 biàn dāng ,2.3824879581265863,None,https://maps.google.com/?cid=17636312391090387766
248,gongguan,日式料理,日式料理,ChIJkemjkoupQjQR0-1kiS9Pu-g,GINDACO築地,GINDACO zhù dì ,2.3824879581265863,None,https://maps.google.com/?cid=16770084703031324115
39,118,火鍋,火鍋,ChIJB_6IcCyqQjQRx4bUN_j-jlI,天天旺麻辣鴛鴦火鍋,tiān tiān wàng má là yuān yāng huǒ guō ,2.3824879581265863,None,https://maps.google.com/?cid=5948972499845023431
258,gongguan,韓式料理,韓式料理,ChIJPXPKPuypQjQR08RUkkTgw3U,華克山莊-韓式料理,huá kè shān zhuāng - hán shì liào lǐ ,2.3824879581265863,None,https://maps.google.com/?cid=8485872708013573331
111,118,素食/健康,素食,ChIJdaNQ1i6qQjQR4T-k53U6V2Y,全國素食自助餐,quán guó sù shí zì zhù cān ,2.31166064082557,None,https://maps.google.com/?cid=7374427192914362337
281,gongguan,台式/小吃,滷味,ChIJP-LH3Y2pQjQRW65i8uK59z8,家鄉滷味,jiā xiāng lǔ wèi ,2.2991196845453326,None,https://maps.google.com/?cid=4609357128017292891
90,118,台式/小吃,便當,ChIJe1mixi6qQjQRiMzBglw6dho,長榮發池上飯包,zhǎng róng fā chí shàng fàn bāo ,2.2684351624128354,None,https://maps.google.com/?cid=1906775661243124872
51,118,台式/小吃,水餃,ChIJabNgEe6pQjQRmNRbOhN5hq0,八方雲集大安和平店,bā fāng yún jí dà ān hé píng diàn ,1.7541469963332479,https://www.instagram.com/explore/locations/2024463854457309/,https://maps.google.com/?cid=12503814538931197080
285,gongguan,台式/小吃,鹹酥雞,ChIJhWCmmYupQjQRXShLc4dqiDo,阿福鹽酥雞,ā fú yán sū jī ,1.6402648513910378,None,https://maps.google.com/?cid=4217738181019904093
16,118,台式/小吃,粥,ChIJvcujSy-qQjQRto5ZJCZwlM4,源士林粥品（台大店）,yuán shì lín zhōu pǐn （ tái dà diàn ） ,1.1820187669717972,None,https://maps.google.com/?cid=14885645977487249078
208,gongguan,台式/小吃,水餃,ChIJH_rf5YqpQjQRdh858sDgK8M,玉米妹煎餃,yù mǐ mèi jiān jiǎo ,0.03026757771238333,None,https://maps.google.com/?cid=14063581380696678262
185,gongguan,飲料/甜點,飲料,ChIJCahvDoupQjQRFbdDBRrHOsY,COMEBUY_台北公館店,COMEBUY_ tái běi gōng guǎn diàn ,0.0,None,https://maps.google.com/?cid=14283948082730350357
