general_type,specific_type,place_id,店名,periods,weekday_text,Mon,Tues,Wed,Thur,Fri,Sat,Sun
台式/小吃,滷味,ChIJF4_o9UqrQjQRj7D5V0AFoUI,滷意思｜滷味．拌麵．鍋物．溫沙拉,"[{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1150'}}, {'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1730'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1150'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1730'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1150'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1730'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1150'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1730'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1150'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1730'}}]","['星期一: 11:50 – 14:00, 17:30 – 20:30', '星期二: 11:50 – 14:00, 17:30 – 20:30', '星期三: 11:50 – 14:00, 17:30 – 20:30', '星期四: 11:50 – 14:00, 17:30 – 20:30', '星期五: 11:50 – 14:00, 17:30 – 20:30', '星期六: 休息', '星期日: 休息']",null,null,null,null,null,null,null
台式/小吃,滷味,ChIJszDy-7-rQjQRUIu5ZiVfFDQ,潮味決‧湯滷專門店 台北瑞安分社,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1130'}}]","['星期一: 11:30 – 21:00', '星期二: 11:30 – 21:00', '星期三: 11:30 – 21:00', '星期四: 11:30 – 21:00', '星期五: 11:30 – 21:00', '星期六: 11:30 – 21:00', '星期日: 11:30 – 21:00']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 60, 37, 9, 9, 24, 43, 55, 51, 37, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 31, 29, 21, 23, 40, 63, 76, 72, 52, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 56, 46, 23, 22, 39, 56, 63, 57, 41, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 41, 37, 21, 15, 32, 70, 100, 90, 52, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 60, 51, 23, 23, 39, 53, 59, 53, 39, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 70, 74, 54, 31, 28, 48, 75, 81, 59, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 52, 58, 48, 36, 36, 49, 61, 59, 43, 0, 0, 0]"
台式/小吃,鹹酥雞,ChIJMaLuhS6qQjQRwImwU5HwABs,景美阿郎鹽酥雞,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1800'}}]","['星期一: 18:00 – 00:00', '星期二: 18:00 – 00:00', '星期三: 18:00 – 00:00', '星期四: 18:00 – 00:00', '星期五: 18:00 – 00:00', '星期六: 18:00 – 00:00', '星期日: 18:00 – 00:00']",null,null,null,null,null,null,null
台式/小吃,鹹酥雞,ChIJ58Er3byrQjQR31YL_bPNJKQ,炸老大雞排鹹酥雞專賣店（瑞安店）,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1500'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1500'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1500'}}]","['星期一: 15:00 – 23:00', '星期二: 12:00 – 23:00', '星期三: 12:00 – 23:00', '星期四: 12:00 – 23:00', '星期五: 12:00 – 00:00', '星期六: 15:00 – 00:00', '星期日: 15:00 – 23:00']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 33, 41, 41, 45, 50, 58, 54, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 54, 66, 70, 66, 70, 83, 95, 91, 75, 54, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 29, 37, 41, 41, 41, 45, 54, 58, 45, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 25, 29, 37, 50, 66, 54, 37, 37, 45, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 37, 25, 16, 20, 37, 58, 75, 83, 75, 58, 37]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 58, 50, 54, 75, 58, 45, 58, 50]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 29, 100, 91, 54, 58, 58, 45, 0]"
台式/小吃,便當,ChIJH0YHDyyqQjQRfLbbnfi0b4E,金城便當,"[{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1700'}}]","['星期一: 11:00 – 14:00, 17:00 – 20:00', '星期二: 11:00 – 14:00, 17:00 – 20:00', '星期三: 11:00 – 14:00, 17:00 – 20:00', '星期四: 11:00 – 14:00, 17:00 – 20:00', '星期五: 11:00 – 14:00, 17:00 – 20:00', '星期六: 11:00 – 14:00, 17:00 – 20:00', '星期日: 休息']",null,null,null,null,null,null,null
台式/小吃,便當,ChIJawRDvPOrQjQRg2nYcfJJRoM,弁當工場 台大店 『便當外送 台北便當推薦 高級會議便當 台大午餐 美食外送』,"[{'close': {'day': 1, 'time': '1300'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1630'}}, {'close': {'day': 2, 'time': '1300'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '1300'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '1300'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '1300'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1630'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0900'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1630'}}]","['星期一: 09:00 – 13:00, 16:30 – 19:00', '星期二: 09:00 – 13:00, 16:30 – 19:00', '星期三: 09:00 – 13:00, 16:30 – 19:00', '星期四: 09:00 – 13:00, 16:30 – 19:00', '星期五: 09:00 – 13:00, 16:30 – 19:00', '星期六: 09:00 – 13:00, 16:30 – 19:00', '星期日: 休息']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 47, 64, 61, 0, 0, 0, 17, 29, 29, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 53, 78, 77, 0, 0, 0, 1, 22, 33, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 45, 60, 55, 0, 0, 0, 11, 23, 27, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 65, 100, 0, 0, 0, 10, 57, 35, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 44, 56, 56, 0, 0, 0, 14, 22, 18, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 36, 59, 60, 0, 0, 0, 10, 42, 39, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
台式/小吃,便當,ChIJ27EPhC6qQjQRrojq15aiJ3c,惡燒肉便當,"[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 0, 'time': '2030'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1700'}}]","['星期一: 11:00 – 14:30, 17:00 – 20:30', '星期二: 11:00 – 14:30, 17:00 – 20:30', '星期三: 11:00 – 14:30, 17:00 – 20:30', '星期四: 11:00 – 14:30, 17:00 – 20:30', '星期五: 11:00 – 14:30, 17:00 – 20:30', '星期六: 11:00 – 14:30, 17:00 – 20:30', '星期日: 11:00 – 14:30, 17:00 – 20:30']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 93, 51, 8, 0, 0, 32, 46, 30, 8, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 92, 53, 3, 0, 0, 24, 50, 39, 11, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 100, 48, 1, 0, 0, 27, 59, 33, 5, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 94, 55, 9, 0, 0, 23, 49, 28, 4, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 95, 47, 3, 0, 0, 24, 41, 31, 10, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 57, 36, 6, 0, 0, 23, 33, 20, 6, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 48, 33, 7, 0, 0, 17, 25, 17, 5, 0, 0, 0]"
台式/小吃,便當,ChIJvcj32JarQjQRqkZX70do1ec,伊桑泰式炭烤雞腿便當店,"[{'close': {'day': 0, 'time': '2030'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1100'}}]","['星期一: 11:00 – 20:30', '星期二: 11:00 – 20:30', '星期三: 11:00 – 20:30', '星期四: 11:00 – 20:30', '星期五: 11:00 – 20:30', '星期六: 11:00 – 20:30', '星期日: 11:00 – 20:30']",null,null,null,null,null,null,null
台式/小吃,便當,ChIJk84eci2qQjQRMXxM0CPARkM,赤崁樓排骨便當 ＆ 營業料理教學,"[{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1700'}}]","['星期一: 11:00 – 14:00, 17:00 – 20:00', '星期二: 11:00 – 14:00, 17:00 – 20:00', '星期三: 11:00 – 14:00, 17:00 – 20:00', '星期四: 11:00 – 14:00, 17:00 – 20:00', '星期五: 11:00 – 14:00, 17:00 – 20:00', '星期六: 11:00 – 14:00, 17:00 – 20:00', '星期日: 休息']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 89, 45, 0, 0, 0, 19, 41, 36, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 89, 53, 0, 0, 0, 21, 49, 35, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 75, 62, 0, 0, 0, 17, 48, 36, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 100, 51, 0, 0, 0, 18, 44, 36, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 77, 54, 0, 0, 0, 19, 42, 32, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 38, 30, 0, 0, 0, 15, 28, 24, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
台式/小吃,便當,ChIJe1mixi6qQjQRiMzBglw6dho,長榮發池上飯包 池上便當,null,null,null,null,null,null,null,null,null
台式/小吃,便當,ChIJR9AvlymqQjQRUCLBgUoNnq4,翁包子快餐便當,null,null,null,null,null,null,null,null,null
台式/小吃,便當,ChIJK4IjBi2qQjQRWGUo5N75hws,蜂鳥食堂-大安店,"[{'close': {'day': 1, 'time': '1330'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1330'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1330'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1330'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1700'}}]","['星期一: 11:00 – 13:30, 17:00 – 19:00', '星期二: 11:00 – 13:30, 17:00 – 19:00', '星期三: 11:00 – 13:30, 17:00 – 19:00', '星期四: 11:00 – 13:30, 17:00 – 19:00', '星期五: 11:00 – 13:30, 17:00 – 19:00', '星期六: 休息', '星期日: 休息']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 97, 58, 0, 0, 0, 30, 33, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 75, 44, 0, 0, 0, 50, 58, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 94, 36, 0, 0, 0, 16, 47, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 72, 38, 0, 0, 0, 25, 41, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 100, 47, 0, 0, 0, 25, 27, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
西式/美式,早午餐,ChIJ-UKmKSyqQjQR05UM2CbFN4k,和平食光咖啡,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '0700'}}]","['星期一: 07:00 – 15:00', '星期二: 07:00 – 15:00', '星期三: 07:00 – 15:00', '星期四: 07:00 – 15:00', '星期五: 07:00 – 15:00', '星期六: 07:00 – 15:00', '星期日: 07:00 – 15:00']",null,null,null,null,null,null,null
西式/美式,早午餐,ChIJvU5mgSmqQjQR0WhA_Zruk5E,the Diner 樂子瑞安店,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '0800'}}]","['星期一: 09:00 – 21:30', '星期二: 09:00 – 21:30', '星期三: 09:00 – 21:30', '星期四: 09:00 – 21:30', '星期五: 09:00 – 22:30', '星期六: 08:00 – 22:30', '星期日: 08:00 – 21:30']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 36, 55, 61, 50, 30, 15, 12, 19, 27, 30, 24, 13, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 39, 60, 74, 72, 58, 43, 37, 42, 49, 48, 37, 22, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 47, 61, 66, 58, 43, 30, 26, 30, 38, 42, 39, 28, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 44, 68, 84, 83, 66, 46, 36, 47, 68, 77, 61, 32, 11, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 35, 59, 82, 97, 100, 92, 83, 79, 81, 84, 83, 74, 59, 41, 25, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 36, 59, 82, 97, 99, 89, 74, 65, 66, 70, 70, 59, 42, 25, 0, 0]"
西式/美式,早午餐,ChIJDTHfdy6qQjQRGF1ABfl6yrI,好食早餐,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '0730'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0730'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '0730'}}]","['星期一: 07:30 – 15:00', '星期二: 07:30 – 15:00', '星期三: 07:30 – 15:00', '星期四: 07:30 – 15:00', '星期五: 07:30 – 15:00', '星期六: 07:30 – 15:00', '星期日: 07:30 – 15:00']",null,null,null,null,null,null,null
西式/美式,早午餐,ChIJ7Tn85R2rQjQRwBZdwI0ko8Q,早安有喜-大安和平店,"[{'close': {'day': 0, 'time': '1330'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '1330'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '1330'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '1330'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '1330'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '1330'}, 'open': {'day': 6, 'time': '0600'}}]","['星期一: 06:00 – 13:30', '星期二: 06:00 – 13:30', '星期三: 06:00 – 13:30', '星期四: 06:00 – 13:30', '星期五: 06:00 – 13:30', '星期六: 06:00 – 13:30', '星期日: 06:00 – 13:30']","[0, 0, 0, 0, 0, 0, 16, 31, 39, 39, 40, 47, 48, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 37, 60, 65, 50, 34, 40, 50, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 19, 35, 40, 39, 50, 64, 54, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 15, 37, 56, 58, 49, 50, 55, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 34, 60, 68, 62, 55, 52, 45, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 16, 41, 72, 94, 100, 92, 73, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 10, 39, 77, 90, 75, 76, 76, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
西式/美式,早午餐,ChIJk50Mli2qQjQRbbpjTegxdGU,亞果早午廚坊,"[{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0600'}}]","['星期一: 06:00 – 14:00', '星期二: 06:00 – 14:00', '星期三: 06:00 – 14:00', '星期四: 06:00 – 14:00', '星期五: 06:00 – 14:00', '星期六: 06:00 – 14:00', '星期日: 06:00 – 14:00']","[0, 0, 0, 0, 0, 0, 60, 100, 92, 58, 47, 54, 57, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 41, 82, 94, 64, 38, 41, 48, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 34, 58, 67, 52, 32, 25, 32, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 48, 75, 82, 74, 68, 67, 62, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 35, 78, 92, 64, 51, 61, 57, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 34, 57, 70, 68, 62, 58, 50, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 27, 42, 58, 71, 75, 70, 57, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
西式/美式,早午餐,ChIJf5hrMC6qQjQRdsQWKLiRZC0,麥味登精緻早午餐敦南店,"[{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0700'}}]","['星期一: 07:00 – 14:00', '星期二: 07:00 – 14:00', '星期三: 07:00 – 14:00', '星期四: 07:00 – 14:00', '星期五: 07:00 – 14:00', '星期六: 休息', '星期日: 休息']",null,null,null,null,null,null,null
